seq_id	gene	len	gc	gc3	z_gc	z_gc3	codon_dist	kmer_js	n_flags
lcl|VWYP01013758.1_cds_NXR76008.1_5734	Smg5	366	0.489071	0.598361	-0.418104	-0.0590346	9.16812	0.163646	0
lcl|VWYP01010977.1_cds_NXR75046.1_4644	Pgf	387	0.586563	0.736434	0.778425	0.750871	8.63852	0.16364	0
lcl|VWYP01020545.1_cds_NXR78768.1_8795	Lhfpl3	522	0.547893	0.747126	0.303825	0.813588	8.84395	0.16364	0
lcl|VWYP01011832.1_cds_NXR75345.1_4989	Hoxb2	915	0.663388	0.806557	1.72131	1.1622	9.9446	0.16363	0
lcl|VWYP01025813.1_cds_NXR80889.1_11176	Unc5b_0	489	0.607362	0.822086	1.03369	1.25329	8.01778	0.163611	0
lcl|VWYP01007021.1_cds_NXR73366.1_2779	Kcnq4	573	0.640489	0.905759	1.44026	1.74409	9.08853	0.163536	0
lcl|VWYP01012855.1_cds_NXR75716.1_5393	Zswim8	366	0.532787	0.5	0.118427	-0.635999	9.87911	0.163519	0
lcl|VWYP01029812.1_cds_NXR82510.1_12995	Kdelc2	522	0.421456	0.436782	-1.24795	-1.00682	9.13818	0.163512	0
lcl|VWYP01006147.1_cds_NXR73149.1_2532	Ppp1r9b	870	0.643678	0.886207	1.4794	1.62941	8.6102	0.163511	0
lcl|VWYP01010309.1_cds_NXR74727.1_4317	Hsfy1_1	354	0.477401	0.584746	-0.561331	-0.138897	8.16932	0.163395	0
lcl|VWYP01032106.1_cds_NXR83370.1_13962	Ntpcr	483	0.432712	0.31677	-1.1098	-1.71079	10.787	0.163359	0
lcl|VWYP01026710.1_cds_NXR81251.1_11575	Ldhd_0	984	0.678862	0.823171	1.91122	1.25965	7.82032	0.163344	0
lcl|VWYP01017646.1_cds_NXR77562.1_7475	Kmt2d_2	1050	0.685714	0.777143	1.99532	0.989661	9.67285	0.163333	0
lcl|VWYP01006780.1_cds_NXR73325.1_2732	Slc30a8	453	0.461369	0.509934	-0.758093	-0.577728	9.97284	0.163322	0
lcl|VWYP01019655.1_cds_PYCJOC_R11923_8489		1722	0.693961	0.949477	2.09653	2.00054	9.94972	0.163322	0
lcl|VWYP01060251.1_cds_NXR84715.1_15448	Odf3	528	0.568182	0.579545	0.552834	-0.169405	11.2616	0.163321	0
lcl|VWYP01010006.1_cds_NXR74591.1_4162	Cenpj_0	576	0.404514	0.411458	-1.45588	-1.15537	9.91545	0.163315	0
lcl|VWYP01014334.1_cds_NXR76307.1_6049	Mrap2	489	0.417178	0.423313	-1.30045	-1.08583	8.71868	0.163292	0
lcl|VWYP01021209.1_cds_NXR79176.1_9240	Cep295_0	744	0.389785	0.326613	-1.63665	-1.65305	8.77306	0.163279	0
lcl|VWYP01028089.1_cds_NXR81821.1_12228	Txnl4a	426	0.467136	0.65493	-0.687314	0.272787	8.54008	0.163278	0
lcl|VWYP01022431.1_cds_NXR79520.1_9632	Mcm6_1	540	0.45	0.455556	-0.897626	-0.896698	8.38741	0.163248	0
lcl|VWYP01025131.1_cds_NXR80605.1_10854	Nip7	540	0.627778	0.872222	1.28426	1.54737	9.66955	0.163238	0
lcl|VWYP01002597.1_cds_PYCJOC_R03218_1039		408	0.568627	0.661765	0.558295	0.312879	6.96204	0.163234	0
lcl|VWYP01009374.1_cds_NXR74355.1_3895	Mdh1	372	0.513441	0.612903	-0.119008	0.0262656	7.78068	0.163222	0
lcl|VWYP01032092.1_cds_NXR83337.1_13922	Skp1	489	0.415133	0.404908	-1.32555	-1.19379	8.58294	0.163213	0
lcl|VWYP01001631.1_cds_NXR71504.1_668	Dusp3	444	0.556306	0.722973	0.407078	0.671912	7.77498	0.163199	0
lcl|VWYP01012870.1_cds_NXR75734.1_5408	Angptl1	465	0.507527	0.709677	-0.191592	0.593921	9.66008	0.163192	0
lcl|VWYP01011996.1_cds_NXR75388.1_5039	Prelp	1107	0.630533	0.945799	1.31807	1.97896	11.3691	0.163163	0
lcl|VWYP01024501.1_cds_PYCJOC_R03504_10564		450	0.42	0.453333	-1.26582	-0.909737	9.00414	0.163149	0
lcl|VWYP01031439.1_cds_NXR83166.1_13735	Col4a2_1	543	0.596685	0.337017	0.902654	-1.59202	17.5778	0.163118	0
lcl|VWYP01025626.1_cds_NXR80843.1_11125	Ormdl3	459	0.568627	0.875817	0.558295	1.56846	11.5042	0.163116	0
lcl|VWYP01020096.1_cds_NXR78601.1_8610	Lck	480	0.602083	0.875	0.968904	1.56367	9.17125	0.163105	0
lcl|VWYP01012062.1_cds_NXR75416.1_5069	Tmem252	426	0.464789	0.5	-0.716119	-0.635999	7.93907	0.163067	0
lcl|VWYP01026623.1_cds_NXR81169.1_11495	Foxf2	1080	0.652778	0.891667	1.59109	1.66143	11.0004	0.163053	0
lcl|VWYP01013630.1_cds_NXR75997.1_5708	Mob4	453	0.417219	0.403974	-1.29995	-1.19927	8.23854	0.162992	0
lcl|VWYP01025992.1_cds_NXR80961.1_11258	Robo2_1	333	0.573574	0.630631	0.61901	0.130254	7.80787	0.162981	0
lcl|VWYP01020777.1_cds_NXR79041.1_9093	Dnajc3	681	0.417034	0.38326	-1.30222	-1.32077	8.82683	0.162972	0
lcl|VWYP01013968.1_cds_NXR76215.1_5951	Cdh12	495	0.438384	0.4	-1.04019	-1.22258	9.79959	0.162968	0
lcl|VWYP01008911.1_cds_NXR74165.1_3686	Fabp2	393	0.465649	0.587786	-0.705565	-0.121065	7.77976	0.162965	0
lcl|VWYP01024163.1_cds_NXR80210.1_10428	Gtsf1	360	0.55	0.65	0.329684	0.243868	7.55888	0.16296	0
lcl|VWYP01023826.1_cds_NXR80069.1_10260	Sacm1l_1	498	0.429719	0.46988	-1.14654	-0.812676	8.5745	0.162957	0
lcl|VWYP01017394.1_cds_NXR77533.1_7423	Sap30	468	0.472222	0.583333	-0.624893	-0.147186	8.35793	0.162942	0
lcl|VWYP01019685.1_cds_PYCJOC_R09824_8550		1167	0.672712	0.76943	1.83574	0.944419	9.6204	0.162932	0
lcl|VWYP01031761.1_cds_NXR83229.1_13815	Ms4a4a	681	0.646109	0.832599	1.50924	1.31495	9.55909	0.162915	0
lcl|VWYP01009355.1_cds_PYCJOC_R04512_3882		549	0.568306	0.535519	0.554355	-0.427652	11.5814	0.162898	0
lcl|VWYP01020530.1_cds_NXR78754.1_8782	Ralgapa1	702	0.384615	0.290598	-1.7001	-1.86431	9.06501	0.162798	0
lcl|VWYP01023442.1_cds_NXR79866.1_10032	Six6os1_1	651	0.396313	0.364055	-1.55653	-1.43342	8.78811	0.162751	0
lcl|VWYP01016943.1_cds_NXR77367.1_7229	Tmem51	753	0.653386	0.908367	1.59855	1.75939	8.91865	0.162742	0
lcl|VWYP01011345.1_cds_NXR75109.1_4730	Dusp22a	492	0.626016	0.865854	1.26264	1.51002	7.73221	0.162688	0
lcl|VWYP01032100.1_cds_NXR83360.1_13936	Cyb561	753	0.626826	0.828685	1.27258	1.292	8.8065	0.162683	0
lcl|VWYP01021648.1_cds_NXR79329.1_9416	Dtx1	1410	0.689362	0.917021	2.04009	1.81016	9.35373	0.162666	0
lcl|VWYP01003840.1_cds_PYCJOC_R04822_1555		720	0.569444	0.5875	0.568322	-0.122743	7.90325	0.162637	0
lcl|VWYP01024442.1_cds_NXR80252.1_10468	Bank1	513	0.516569	0.608187	-0.0806181	-0.00139746	7.66065	0.162591	0
lcl|VWYP01020794.1_cds_PYCJOC_R03645_9101		1137	0.669014	0.880952	1.79036	1.59858	9.73255	0.162546	0
lcl|VWYP01015261.1_cds_NXR76664.1_6455	Zswim7	414	0.560386	0.673913	0.457152	0.384137	7.75149	0.162529	0
lcl|VWYP01025932.1_cds_NXR80953.1_11249	Mgea5_2	612	0.627451	0.784314	1.28025	1.03173	7.37835	0.162482	0
lcl|VWYP01017759.1_cds_NXR77701.1_7598	Chst2	633	0.657188	0.914692	1.64521	1.79649	8.81392	0.162456	0
lcl|VWYP01002275.1_cds_NXR71708.1_903	Immp2l_0	300	0.496667	0.47	-0.324877	-0.811972	11.1119	0.16238	0
lcl|VWYP01005556.1_cds_NXR72976.1_2327	Dusp19	375	0.458667	0.48	-0.791255	-0.753314	8.61514	0.162379	0
lcl|VWYP01017010.1_cds_NXR77403.1_7267	Leg4	396	0.507576	0.575758	-0.19099	-0.191619	7.9884	0.162376	0
lcl|VWYP01007360.1_cds_PYCJOC_R09079_2968		657	0.612214	0.885321	1.09324	1.62421	9.49379	0.162317	0
lcl|VWYP01034579.1_cds_NXR84455.1_15146	Cplane1_4	360	0.472222	0.416667	-0.624893	-1.12481	10.9127	0.162311	0
lcl|VWYP01030150.1_cds_NXR82615.1_13117	Stard3nl	477	0.410901	0.320755	-1.37749	-1.68741	11.0172	0.162304	0
lcl|VWYP01011814.1_cds_NXR75339.1_4983	Dek	1107	0.382114	0.373984	-1.7308	-1.37518	9.53279	0.162298	0
lcl|VWYP01029477.1_cds_NXR82346.1_12813	Vps72	1065	0.680751	0.935211	1.9344	1.91685	9.89023	0.162266	0
lcl|VWYP01020623.1_cds_NXR78942.1_8985	Ccdc166	771	0.619974	0.817121	1.18848	1.22416	9.51752	0.162204	0
lcl|VWYP01017336.1_cds_NXR77484.1_7365	Id2	402	0.572139	0.835821	0.601398	1.33385	9.55348	0.162179	0
lcl|VWYP01007845.1_cds_NXR73783.1_3246	Rsrc1	642	0.584112	0.668224	0.748344	0.350766	8.55851	0.162158	0
lcl|VWYP01000055.1_cds_NXR70961.1_55	Cilp2	2499	0.703081	0.932773	2.20846	1.90255	9.22142	0.16215	0
lcl|VWYP01018958.1_cds_NXR78170.1_8122	Nudt19	438	0.440639	0.486301	-1.01251	-0.716354	8.14151	0.162148	0
lcl|VWYP01032740.1_cds_NXR83637.1_14252	Snap25	438	0.477169	0.547945	-0.564178	-0.354764	9.11186	0.162139	0
lcl|VWYP01031761.1_cds_PYCJOC_R01530_13821		1779	0.686341	0.795953	2.00301	1.1	9.58831	0.162116	0
lcl|VWYP01031335.1_cds_NXR83047.1_13602	Rbp5	405	0.558025	0.733333	0.428176	0.732682	8.9266	0.162097	0
lcl|VWYP01002917.1_cds_NXR71916.1_1135	Armc10	489	0.386503	0.343558	-1.67693	-1.55365	10.852	0.162072	0
lcl|VWYP01008629.1_cds_NXR74071.1_3571	Wdhd1_1	561	0.445633	0.390374	-0.951223	-1.27904	9.67342	0.162018	0
lcl|VWYP01034280.1_cds_NXR84324.1_14999	Barhl2	831	0.66787	0.841155	1.77631	1.36514	9.9198	0.162017	0
lcl|VWYP01034224.1_cds_NXR84292.1_14965	Pomp	420	0.421429	0.435714	-1.24828	-1.01309	8.9792	0.162013	0
lcl|VWYP01006383.1_cds_NXR73192.1_2584	Vipr2	549	0.404372	0.453552	-1.45762	-0.908453	10.4934	0.16199	0
lcl|VWYP01013830.1_cds_NXR76125.1_5856	Bud31	432	0.537037	0.743056	0.170588	0.789715	8.45172	0.161989	0
lcl|VWYP01013177.1_cds_PYCJOC_R10566_5512		594	0.393939	0.308081	-1.58567	-1.76175	10.7316	0.161927	0
lcl|VWYP01031020.1_cds_NXR83015.1_13562	Apopt1	441	0.519274	0.619048	-0.0474194	0.0623108	7.89357	0.161885	0
lcl|VWYP01012590.1_cds_NXR75574.1_5239	Ptn	471	0.535032	0.617834	0.14598	0.0551897	9.49462	0.161877	0
lcl|VWYP01008247.1_cds_NXR73923.1_3396	Klrg1_0	369	0.514905	0.552846	-0.101041	-0.326016	8.98578	0.161857	0
lcl|VWYP01011444.1_cds_NXR75157.1_4793	Cltb	657	0.629573	0.802752	1.30629	1.13988	9.0871	0.161848	0
lcl|VWYP01007782.1_cds_NXR73710.1_3172	Sesn2_1	399	0.556391	0.849624	0.408121	1.41482	9.94469	0.161834	0
lcl|VWYP01023123.1_cds_NXR79733.1_9872	Sync	969	0.639835	0.894737	1.43224	1.67944	9.75656	0.161828	0
lcl|VWYP01016372.1_cds_NXR77144.1_6982	Rpl13	633	0.612954	0.815166	1.10232	1.2127	9.36434	0.161804	0
lcl|VWYP01009084.1_cds_NXR74223.1_3747	Prss55	489	0.588957	0.748466	0.807807	0.821448	7.81477	0.161799	0
lcl|VWYP01007421.1_cds_NXR73603.1_3038	Plb1	381	0.461942	0.496063	-0.751061	-0.659092	8.1975	0.161797	0
lcl|VWYP01023755.1_cds_NXR80013.1_10191	Mthfs	486	0.425926	0.401235	-1.19309	-1.21533	8.71733	0.161784	0
lcl|VWYP01029841.1_cds_NXR82558.1_13058	Clec19a	444	0.585586	0.797297	0.766435	1.10788	9.80506	0.161729	0
lcl|VWYP01013855.1_cds_NXR76178.1_5909	Fam219b	402	0.60199	0.686567	0.967763	0.458362	7.86325	0.161717	0
lcl|VWYP01007780.1_cds_NXR73706.1_3163	Tnfaip8l1	558	0.600358	0.973118	0.947733	2.13921	11.0174	0.161681	0
lcl|VWYP01001631.1_cds_NXR71509.1_680	Rpl27	408	0.529412	0.735294	0.0770053	0.744184	9.45752	0.161671	0
lcl|VWYP01014866.1_cds_NXR76528.1_6293	Slc39a13	447	0.501119	0.510067	-0.270238	-0.576948	8.9488	0.161637	0
lcl|VWYP01027614.1_cds_NXR81623.1_12001	Ryr3_1	525	0.415238	0.417143	-1.32426	-1.12202	8.10087	0.161618	0
lcl|VWYP01031493.1_cds_NXR83184.1_13752	Map1b_1	390	0.482051	0.553846	-0.504261	-0.32015	7.06058	0.161594	0
lcl|VWYP01019828.1_cds_NXR78579.1_8588	Slc6a19	543	0.460405	0.530387	-0.769925	-0.457755	9.55316	0.161583	0
lcl|VWYP01033338.1_cds_NXR83911.1_14546	Zp3	894	0.680089	0.855705	1.92628	1.45049	9.14339	0.161582	0
lcl|VWYP01028364.1_cds_NXR81945.1_12365	Poc5	615	0.40813	0.42439	-1.4115	-1.07951	8.95609	0.161525	0
lcl|VWYP01028044.1_cds_NXR81813.1_12218	Gpr35_1	540	0.466667	0.627778	-0.693071	0.113519	8.54515	0.161504	0
lcl|VWYP01003270.1_cds_NXR72034.1_1272	Myog	678	0.653392	0.862832	1.59862	1.49229	8.98127	0.161473	0
lcl|VWYP01022680.1_cds_NXR79614.1_9741	Ifngr2	477	0.603774	0.742138	0.989658	0.78433	9.50677	0.161443	0
lcl|VWYP01005109.1_cds_NXR72827.1_2162	Nsdhl	381	0.501312	0.622047	-0.267869	0.0799023	7.9307	0.161439	0
lcl|VWYP01025872.1_cds_NXR80916.1_11212	Mrpl42	438	0.424658	0.376712	-1.20865	-1.35918	9.2597	0.161437	0
lcl|VWYP01010674.1_cds_NXR74924.1_4527	Hfe2	1026	0.675439	0.885965	1.86921	1.62799	9.48929	0.161416	0
lcl|VWYP01014927.1_cds_NXR76578.1_6350	Tfcp2	561	0.607843	0.909091	1.0396	1.76364	9.55097	0.161409	0
lcl|VWYP01003559.1_cds_PYCJOC_R02637_1401		390	0.448718	0.446154	-0.91336	-0.951848	8.23185	0.161403	0
lcl|VWYP01007078.1_cds_PYCJOC_R09610_2814		678	0.396755	0.389381	-1.55111	-1.28487	9.8519	0.161391	0
lcl|VWYP01011375.1_cds_NXR75127.1_4753	Btbd17	1446	0.681189	0.956432	1.93978	2.04133	9.86379	0.161376	0
lcl|VWYP01008212.1_cds_NXR73849.1_3321	Tns3	447	0.438479	0.416107	-1.03902	-1.1281	9.21182	0.161366	0
lcl|VWYP01004763.1_cds_NXR72731.1_2042	Rfesd	555	0.4	0.340541	-1.51128	-1.57135	9.33319	0.161359	0
lcl|VWYP01018580.1_cds_NXR78089.1_8029	Mindy4b_1	477	0.570231	0.610063	0.577981	0.00960675	9.23451	0.161336	0
lcl|VWYP01060557.1_cds_NXR84723.1_15456	Tomt	606	0.643564	0.861386	1.478	1.48381	9.09584	0.161329	0
lcl|VWYP01003743.1_cds_NXR72234.1_1481	Tmem50b	381	0.538058	0.614173	0.183119	0.0337151	8.47013	0.161322	0
lcl|VWYP01002945.1_cds_NXR71943.1_1165	Slc7a1_0	468	0.461538	0.410256	-0.756019	-1.16242	9.83828	0.161268	0
lcl|VWYP01031341.1_cds_NXR83068.1_13629	Mmp8	462	0.435065	0.37013	-1.08093	-1.39779	9.2637	0.161267	0
lcl|VWYP01027849.1_cds_NXR81761.1_12167	Qnr71	441	0.473923	0.442177	-0.604017	-0.975176	9.86161	0.161261	0
lcl|VWYP01013521.1_cds_NXR75972.1_5673	Clta	435	0.489655	0.462069	-0.410936	-0.858494	9.57297	0.161246	0
lcl|VWYP01012449.1_cds_PYCJOC_R03439_5217		507	0.443787	0.47929	-0.973879	-0.757479	9.57166	0.161243	0
lcl|VWYP01007119.1_cds_NXR73457.1_2880	Uts2b	381	0.501312	0.566929	-0.267869	-0.243408	7.40421	0.161213	0
lcl|VWYP01025775.1_cds_NXR80853.1_11135	Cmtm7	522	0.515326	0.643678	-0.0958736	0.206785	8.9953	0.161167	0
lcl|VWYP01017684.1_cds_NXR77634.1_7534	Dctn6	483	0.571429	0.795031	0.592684	1.09459	9.73983	0.161125	0
lcl|VWYP01004742.1_cds_PYCJOC_R03781_1991		624	0.653846	0.860577	1.6042	1.47907	13.9032	0.16112	0
lcl|VWYP01019744.1_cds_NXR78567.1_8576	Trappc8	471	0.418259	0.350318	-1.28719	-1.514	10.4577	0.161119	0
lcl|VWYP01029183.1_cds_NXR82243.1_12688	Slc30a3	762	0.654856	0.858268	1.61659	1.46552	8.92996	0.161113	0
lcl|VWYP01002597.1_cds_NXR71828.1_1048	Vamp4	423	0.527187	0.70922	0.0496977	0.59124	8.25596	0.161102	0
lcl|VWYP01004289.1_cds_NXR72508.1_1785	Abi3bp	537	0.405959	0.340782	-1.43815	-1.56994	9.94569	0.161101	0
lcl|VWYP01001114.1_cds_NXR71277.1_400	Sbspon_0	705	0.661932	0.782051	1.70344	1.01845	9.043	0.161097	0
lcl|VWYP01026261.1_cds_NXR81027.1_11333	Adap1_1	366	0.491803	0.622951	-0.384574	0.0852049	8.16493	0.161095	0
lcl|VWYP01002264.1_cds_NXR71701.1_894	Abcb8	1752	0.679612	0.86964	1.92043	1.53223	8.98267	0.161081	0
lcl|VWYP01004616.1_cds_NXR72667.1_1969	Cdca2_1	525	0.52	0.582857	-0.0385091	-0.149978	7.4844	0.161073	0
lcl|VWYP01020568.1_cds_NXR78887.1_8928	Zc3h12a	381	0.545932	0.76378	0.279757	0.911277	8.74648	0.161008	0
lcl|VWYP01005174.1_cds_PYCJOC_R08595_2208		2166	0.350877	0.353186	-2.11417	-1.49718	10.7447	0.160977	0
lcl|VWYP01006010.1_cds_NXR73111.1_2491	Gpr176	567	0.433862	0.47619	-1.09569	-0.775663	8.79239	0.160973	0
lcl|VWYP01008567.1_cds_NXR74036.1_3535	Apoa1	792	0.636364	0.893939	1.38964	1.67476	9.35778	0.160955	0
lcl|VWYP01006382.1_cds_NXR73191.1_2576	Mtdh	486	0.471193	0.339506	-0.637522	-1.57742	12.5377	0.160953	0
lcl|VWYP01024722.1_cds_NXR80506.1_10750	Tal1	918	0.684842	0.885246	1.98461	1.62377	9.71322	0.160926	0
lcl|VWYP01027059.1_cds_NXR81402.1_11769	Gpa33	444	0.533784	0.662162	0.130663	0.315208	8.12372	0.160885	0
lcl|VWYP01007756.1_cds_NXR73647.1_3107	Gja3_0	573	0.636998	0.863874	1.39742	1.49841	8.41412	0.160877	0
lcl|VWYP01026710.1_cds_NXR81256.1_11590	Agrp	405	0.57284	0.637037	0.610002	0.16783	7.98121	0.160831	0
lcl|VWYP01000015.1_cds_NXR70937.1_24	Ppef2	405	0.483951	0.703704	-0.480942	0.558884	9.08884	0.160804	0
lcl|VWYP01014493.1_cds_NXR76408.1_6166	Lhfpl5	663	0.603318	0.891403	0.984061	1.65989	10.6825	0.160771	0
lcl|VWYP01015592.1_cds_NXR76781.1_6576	Phox2a	615	0.652033	0.8	1.58195	1.12374	7.84434	0.160729	0
lcl|VWYP01010238.1_cds_NXR74655.1_4233	Cytl1	393	0.534351	0.671756	0.137622	0.371484	8.58549	0.160721	0
lcl|VWYP01034814.1_cds_NXR84480.1_15174	Zic3	759	0.642951	0.857708	1.47048	1.46224	10.3157	0.16068	0
lcl|VWYP01024115.1_cds_NXR80143.1_10351	St14_1	414	0.427536	0.391304	-1.17333	-1.27359	9.88474	0.160611	0
lcl|VWYP01003589.1_cds_NXR72204.1_1442	Sf3b6	375	0.506667	0.696	-0.202146	0.513694	9.24034	0.160589	0
lcl|VWYP01009355.1_cds_NXR74310.1_3846	Szt2_0	483	0.559006	0.689441	0.440216	0.475221	7.92327	0.160575	0
lcl|VWYP01004237.1_cds_NXR72486.1_1761	Pola2_0	615	0.661789	0.892683	1.70168	1.66739	10.0435	0.160568	0
lcl|VWYP01020117.1_cds_PYCJOC_R12663_8632		1290	0.695349	0.806977	2.11357	1.16466	9.04207	0.160532	0
lcl|VWYP01023160.1_cds_NXR79807.1_9966	Vipr1_1	507	0.497041	0.745562	-0.320287	0.804414	9.78893	0.160502	0
lcl|VWYP01026950.1_cds_NXR81362.1_11723	Bcl7a	579	0.428325	0.414508	-1.16365	-1.13748	9.08668	0.16048	0
lcl|VWYP01026710.1_cds_NXR81272.1_11602	Slc9a5_1	474	0.580169	0.759494	0.699951	0.886136	8.47352	0.160438	0
lcl|VWYP01019768.1_cds_NXR78572.1_8579	C1qa	723	0.661134	0.79668	1.69364	1.10426	8.95731	0.160369	0
lcl|VWYP01012006.1_cds_NXR75396.1_5048	Commd3	453	0.401766	0.344371	-1.48961	-1.54888	10.1769	0.16036	0
lcl|VWYP01001859.1_cds_NXR71580.1_753	Grap2	360	0.488889	0.591667	-0.420338	-0.0983002	8.21352	0.160321	0
lcl|VWYP01001298.1_cds_NXR71347.1_492	Tsnare1_0	1239	0.699758	0.88862	2.16768	1.64356	9.89317	0.160312	0
lcl|VWYP01028686.1_cds_NXR82028.1_12447	Col5a2_1	351	0.48433	0.512821	-0.476291	-0.560794	9.0153	0.160302	0
lcl|VWYP01007773.1_cds_NXR73704.1_3144	Pla2g1b	441	0.553288	0.823129	0.370038	1.25941	10.4706	0.160297	0
lcl|VWYP01003918.1_cds_NXR72383.1_1647	Mlrb	495	0.460606	0.551515	-0.767458	-0.333823	7.83754	0.160296	0
lcl|VWYP01016359.1_cds_NXR77123.1_6960	Vps13d_1	456	0.416667	0.414474	-1.30673	-1.13768	9.80301	0.160188	0
lcl|VWYP01009353.1_cds_PYCJOC_R02405_3828		396	0.5	0.575758	-0.283971	-0.191619	9.56632	0.160167	0
lcl|VWYP01034545.1_cds_NXR84419.1_15111	Rpl32	405	0.548148	0.82963	0.306954	1.29754	10.4543	0.160163	0
lcl|VWYP01018585.1_cds_NXR78113.1_8054	Sec11a	393	0.450382	0.496183	-0.892938	-0.658388	9.95444	0.160147	0
lcl|VWYP01028830.1_cds_NXR82090.1_12532	Prdx4	573	0.401396	0.308901	-1.49415	-1.75694	9.52578	0.160146	0
lcl|VWYP01022844.1_cds_NXR79651.1_9785	Fam13a_1	396	0.459596	0.515152	-0.779854	-0.54712	8.09846	0.160067	0
lcl|VWYP01002050.1_cds_PYCJOC_R11406_829		486	0.417695	0.364198	-1.29411	-1.43258	9.69579	0.160058	0
lcl|VWYP01010662.1_cds_NXR74922.1_4525	Clock_0	666	0.369369	0.333333	-1.88722	-1.61363	9.14359	0.160044	0
lcl|VWYP01022789.1_cds_NXR79617.1_9745	Actl6b	750	0.641333	0.944	1.45062	1.96841	9.84617	0.160039	0
lcl|VWYP01026241.1_cds_PYCJOC_R15032_11303		1068	0.661049	0.890449	1.6926	1.65429	10.0352	0.16002	0
lcl|VWYP01018997.1_cds_NXR78208.1_8166	Ccdc112	1194	0.378559	0.336683	-1.77443	-1.59398	10.05	0.159978	0
lcl|VWYP01004757.1_cds_NXR72713.1_2021	Sh3pxd2a_1	387	0.524548	0.682171	0.017309	0.432577	8.01491	0.159967	0
lcl|VWYP01029682.1_cds_NXR82451.1_12935	Hoxb6	669	0.636771	0.869955	1.39463	1.53408	9.66678	0.15995	0
lcl|VWYP01021163.1_cds_NXR79089.1_9152	Nup210_0	534	0.58427	0.730337	0.750283	0.715108	8.72223	0.159902	0
lcl|VWYP01008910.1_cds_NXR74164.1_3679	Sox7	1095	0.689498	0.876712	2.04176	1.57371	9.73444	0.1599	0
lcl|VWYP01015977.1_cds_NXR76916.1_6728	Ogfr	495	0.472727	0.6	-0.618696	-0.0494206	8.86035	0.159899	0
lcl|VWYP01020725.1_cds_NXR78972.1_9020	Sp1	2253	0.683089	0.926764	1.9631	1.86731	11.2377	0.159853	0
lcl|VWYP01033463.1_cds_NXR83919.1_14555	Pnrc2	420	0.492857	0.578571	-0.371638	-0.175118	9.37688	0.159831	0
lcl|VWYP01018969.1_cds_PYCJOC_R08723_8137		516	0.527132	0.709302	0.0490227	0.591721	15.264	0.159821	0
lcl|VWYP01027253.1_cds_NXR81533.1_11892	Cacna2d2_1	441	0.560091	0.782313	0.453532	1.01999	9.82147	0.159795	0
lcl|VWYP01029049.1_cds_NXR82141.1_12582	Fam19a2_1	468	0.446581	0.384615	-0.939588	-1.31282	9.16577	0.159782	0
lcl|VWYP01029116.1_cds_PYCJOC_R06776_12646		408	0.492647	0.433824	-0.374215	-1.02417	10.551	0.15976	0
lcl|VWYP01008246.1_cds_NXR73914.1_3393	Gabrb3_0	405	0.432099	0.496296	-1.11733	-0.657726	7.70306	0.159702	0
lcl|VWYP01008230.1_cds_NXR73885.1_3377	Gabarapl2	360	0.477778	0.625	-0.556704	0.0972239	8.03019	0.159693	0
lcl|VWYP01031545.1_cds_NXR83188.1_13756	Hspa12b_2	1113	0.663971	0.940701	1.72846	1.94906	9.63004	0.15967	0
lcl|VWYP01026421.1_cds_NXR81133.1_11450	Bax	402	0.629353	0.880597	1.30359	1.5965	9.5265	0.159658	0
lcl|VWYP01006736.1_cds_NXR73281.1_2669	Cep192_0	468	0.452991	0.346154	-0.860917	-1.53843	10.2882	0.159639	0
lcl|VWYP01025172.1_cds_NXR80661.1_10918	Kcne2	375	0.501333	0.72	-0.267611	0.654473	8.481	0.159546	0
lcl|VWYP01033072.1_cds_NXR83764.1_14396	Fam204a	579	0.431779	0.341969	-1.12125	-1.56297	9.1499	0.159449	0
lcl|VWYP01032970.1_cds_NXR83751.1_14378	Dstyk	654	0.623853	0.885321	1.23609	1.62421	8.63041	0.159444	0
lcl|VWYP01008531.1_cds_NXR73982.1_3475	Brox_1	477	0.440252	0.377358	-1.01726	-1.35539	8.63649	0.159441	0
lcl|VWYP01007064.1_cds_NXR73386.1_2798	Tmem27	462	0.428571	0.415584	-1.16063	-1.13116	9.39798	0.159385	0
lcl|VWYP01033145.1_cds_NXR83862.1_14482	Cbfb	426	0.551643	0.598592	0.349849	-0.0576796	7.94601	0.159366	0
lcl|VWYP01012525.1_cds_NXR75569.1_5225	Trim66_1	417	0.46283	0.510791	-0.740162	-0.572701	7.9818	0.159352	0
lcl|VWYP01009940.1_cds_NXR74514.1_4089	Tnfrsf9	384	0.544271	0.570312	0.259371	-0.223564	11.6606	0.15932	0
lcl|VWYP01010919.1_cds_NXR74978.1_4584	Nefl	1647	0.643594	0.848816	1.47837	1.41008	9.90015	0.159278	0
lcl|VWYP01017286.1_cds_NXR77428.1_7304	Enkur	687	0.381368	0.349345	-1.73995	-1.51971	9.46161	0.159257	0
lcl|VWYP01016333.1_cds_NXR77091.1_6919	Mgst3	441	0.566893	0.693878	0.537014	0.501247	8.3733	0.159252	0
lcl|VWYP01024348.1_cds_NXR80240.1_10457	Fkrp	1503	0.664005	0.806387	1.72888	1.1612	8.58052	0.159249	0
lcl|VWYP01004232.1_cds_NXR72475.1_1751	Iapp	402	0.492537	0.507463	-0.375565	-0.592222	8.32184	0.159233	0
